1,7,9,2,3,0,0,0,1,436300,322.8,6544,54.77,-0.006853829,-0.600190111,0.003055244
0,7,7,2,3,0,0,0,1,436300,322.8,168500,187.2,-0.006579334,-0.008060289,0.003045918
1,8,7,2,3,0,0,0,1,436300,322.8,6544,54.77,-0.005819298,-0.227320132,0.003103717
0,11,8,0,3,0,0,0,1,168500,187.2,6544,54.77,0,-0.016146369,0
0,7,8,2,3,0,0,0,1,436300,322.8,6544,54.77,-0.146042952,-0.147664885,0.072903613
0,7,11,2,2,0,0,0,1,481100,316.8,21600,76.52,-0.08193238,-0.089510326,0.04018288
1,9,6,1,2,0,0,0,1,436300,322.8,6544,54.77,-0.001367997,-0.11850107,0.001657589
1,7,7,2,2,0,0,0,1,436300,322.8,6544,54.77,-0.005330713,-0.226836038,0.002339725
1,7,7,2,3,0,0,0,1,481100,316.8,6544,54.77,-0.004884885,-0.227070309,0.002155004
0,11,6,0,3,0,0,0,1,481100,316.8,41020,113.8,0,-0.002034042,0
1,11,6,1,3,0,0,0,1,481100,316.8,6544,54.77,-0.001452394,-0.119130093,0.00228066
0,7,6,1,3,0,0,0,1,436300,322.8,6544,54.77,-0.02508523,-0.025648459,0.027578431
0,7,7,2,3,0,0,0,1,6501,41.83,6544,54.77,-0.176754946,-0.285572553,0.088281613
0,11,6,2,3,0,0,0,1,6544,54.77,6501,41.83,-0.188040203,-0.233536969,0.162058388
0,11,10,2,3,0,0,0,1,98610,159.3,6544,54.77,-0.278649223,-0.29752008,0.239651473
0,6,6,1,1,0,0,0,1,6544,54.77,21600,76.52,-0.012375752,-0.084223726,0.010912742
0,7,7,1,2,0,0,0,1,436300,322.8,6544,54.77,-0.036380206,-0.037718296,0.040008614
0,7,6,2,2,0,0,0,1,436300,322.8,6544,54.77,-0.134665584,-0.13538779,0.067258812
0,6,7,2,3,0,0,0,1,436300,322.8,6501,41.83,-0.114029943,-0.114998709,0.047035076
1,8,10,2,3,0,0,0,1,436300,322.8,6544,54.77,-0.008313348,-0.905368105,0.004433914
1,8,7,2,3,0,0,0,1,6501,41.83,6544,54.77,-0.347463635,-0.579215405,0.208298976
0,10,7,2,3,0,0,0,1,1246000,743.7,6544,54.77,-0.166079102,-0.166419439,0.127659532
0,7,6,2,3,0,0,0,1,41020,113.8,6544,54.77,-0.11662028,-0.122620792,0.058228699
0,10,8,2,3,0,0,0,1,1246000,743.7,6544,54.77,-0.190101075,-0.190667231,0.146068146
1,6,6,2,3,0,0,0,1,6544,54.77,6544,54.77,-0.238728429,-0.364616192,0.099769948
0,7,6,2,3,0,0,0,1,1246000,743.7,6544,54.77,-0.107479149,-0.107671618,0.053626224
0,11,7,0,2,0,0,0,1,436300,322.8,6544,54.77,0,-0.003920215,0
0,7,7,1,2,0,0,0,1,1246000,743.7,6544,54.77,-0.035783174,-0.036262304,0.039280323
0,10,7,2,1,0,0,0,1,1246000,743.7,6544,54.77,-0.275948519,-0.27658429,0.212316956
0,7,8,2,2,0,0,0,1,1246000,743.7,6544,54.77,-0.179303212,-0.180068031,0.089450918
1,6,6,2,3,0,0,0,1,21600,76.52,21600,76.52,-0.073839015,-0.112865508,0.030226599
1,7,6,1,3,0,0,0,1,436300,322.8,6544,54.77,-0.001157616,-0.118272666,0.001018407
0,7,8,1,3,0,0,0,1,436300,322.8,6544,54.77,-0.034541101,-0.036336412,0.03794873
0,6,8,0,3,0,0,0,1,6544,54.77,41020,113.8,0,-0.39207845,0
0,7,6,2,2,0,0,0,1,98610,159.3,6501,41.83,-0.137590546,-0.140612471,0.06890705
0,8,6,1,3,0,0,0,1,436300,322.8,21600,76.52,-0.009183911,-0.009806362,0.011430251
0,7,11,2,3,0,0,0,1,436300,322.8,6544,54.77,-0.206920505,-0.212877914,0.103233369
1,6,10,1,3,0,0,0,1,481100,316.8,6501,41.83,-0.001626467,-0.864195018,0.001130906
0,8,11,2,3,0,0,0,1,436300,322.8,6544,54.77,-0.22742575,-0.233277327,0.133749057
0,10,7,1,1,0,0,0,1,436300,322.8,6544,54.77,-0.064414929,-0.066198422,0.10654748
0,7,7,2,1,0,0,0,1,436300,322.8,6544,54.77,-0.208798636,-0.210575238,0.104301988
1,10,6,2,2,0,0,0,1,21600,76.52,168500,187.2,-0.108782678,-0.114156434,0.08267104
1,7,7,2,3,0,0,0,1,6501,41.83,6544,54.77,-0.313442382,-0.545194152,0.159478903
0,8,7,2,3,0,0,0,1,436300,322.8,6544,54.77,-0.140280635,-0.141235071,0.082555696
0,7,7,2,3,0,0,0,1,436300,322.8,6501,41.83,-0.127406781,-0.128367004,0.063784489
0,7,7,2,3,0,0,0,1,41020,113.8,6544,54.77,-0.141171512,-0.152995605,0.070477341
0,9,6,2,3,0,0,0,1,1246000,743.7,6544,54.77,-0.130595341,-0.130787136,0.088575415
0,9,6,2,2,0,0,0,1,436300,322.8,98610,159.3,-0.01192957,-0.012727212,0.007747781
0,6,10,2,2,0,0,0,1,436300,322.8,6544,54.77,-0.205034496,-0.210250178,0.084296274
0,7,8,1,3,0,0,0,1,481100,316.8,6544,54.77,-0.034379973,-0.035999225,0.037781895
0,7,7,1,3,0,0,0,1,481100,316.8,6544,54.77,-0.029593205,-0.0305338,0.032531065
0,7,7,1,3,0,0,0,1,21600,76.52,6544,54.77,-0.038787053,-0.070339627,0.042670963
0,7,7,1,3,0,0,0,1,436300,322.8,6501,41.83,-0.029731797,-0.03077003,0.032851302
0,6,7,2,3,0,0,0,1,1246000,743.7,6544,54.77,-0.112231092,-0.112575067,0.046082794
1,6,10,1,3,0,0,0,1,21600,76.52,6501,41.83,-0.028121114,-0.982484751,0.025188833
0,6,7,1,3,0,0,0,1,436300,322.8,6501,41.83,-0.026400053,-0.027458034,0.024341449
0,6,9,0,2,0,0,0,1,481100,316.8,6544,54.77,0,-0.009272994,0
0,6,6,2,3,0,0,0,1,1246000,743.7,6544,54.77,-0.095966332,-0.096159353,0.039426306
1,10,7,2,3,0,0,0,1,436300,322.8,6544,54.77,-0.006808912,-0.228316072,0.004849558
0,8,7,2,3,0,0,0,1,1246000,743.7,6544,54.77,-0.139090426,-0.139432035,0.0817772
0,6,7,2,2,0,0,0,1,1246000,743.7,6544,54.77,-0.139868738,-0.140333658,0.057477245
0,6,7,2,1,0,0,0,1,436300,322.8,6544,54.77,-0.186429557,-0.188210392,0.076700098
0,6,6,2,3,0,0,0,1,6501,41.83,6544,54.77,-0.131941226,-0.188727449,0.054276707
1,7,7,2,3,0,0,0,1,436300,322.8,6501,41.83,-0.005330713,-0.227650015,0.002376283
0,8,7,2,3,0,0,0,1,168500,187.2,6544,54.77,-0.142879518,-0.14534425,0.084103539
1,6,8,2,2,0,0,0,1,1246000,743.7,6544,54.77,-0.002025957,-0.286014068,0.000687913
1,6,7,2,3,0,0,0,1,436300,322.8,6501,41.83,-0.004849043,-0.227162589,0.001745841
0,8,7,2,3,0,0,0,1,436300,322.8,6501,41.83,-0.140864821,-0.141819109,0.083097462
0,7,9,2,3,0,0,0,1,481100,316.8,6544,54.77,-0.165258185,-0.167613907,0.082492865
0,7,7,2,3,0,0,0,1,98610,159.3,6544,54.77,-0.132670538,-0.137091218,0.066241335
0,7,7,2,2,0,0,0,1,436300,322.8,6501,41.83,-0.158206008,-0.159490945,0.07922366
0,7,7,1,3,0,0,0,1,1246000,743.7,6544,54.77,-0.028847042,-0.029211735,0.031606244
1,6,6,2,3,0,0,0,1,6501,41.83,6544,54.77,-0.239549865,-0.365538125,0.100429863
1,7,6,2,3,0,0,0,1,1246000,743.7,6544,54.77,-0.001661734,-0.097443572,0.000713212
0,7,7,0,3,0,0,0,1,436300,322.8,6501,41.83,0,-0.003919739,0
0,8,7,1,3,0,0,0,1,436300,322.8,6544,54.77,-0.033025241,-0.034049195,0.042363717
1,9,7,2,2,0,0,0,1,1246000,743.7,6544,54.77,-0.00227891,-0.175142406,0.001354319
0,7,7,2,3,0,0,0,1,168500,187.2,6501,41.83,-0.130196074,-0.132693086,0.065197056
0,7,7,2,1,0,0,0,1,436300,322.8,6501,41.83,-0.209607276,-0.211383831,0.104990711
0,8,6,1,3,0,0,0,1,436300,322.8,6544,54.77,-0.027949844,-0.028507396,0.03586433
1,10,7,2,2,0,0,0,1,1246000,743.7,6544,54.77,-0.002451491,-0.17562096,0.001671999
0,7,9,2,3,0,0,0,1,168500,187.2,6544,54.77,-0.172563191,-0.17970355,0.086161129
0,10,8,1,3,0,0,0,1,168500,187.2,6544,54.77,-0.04840776,-0.053175433,0.080012283
0,7,7,2,3,0,0,0,1,1246000,743.7,21600,76.52,-0.039249316,-0.039602604,0.01921466
1,6,7,2,3,0,0,0,1,1246000,743.7,6544,54.77,-0.001772698,-0.172366399,0.000611324
0,8,7,2,3,0,0,0,1,41020,113.8,6544,54.77,-0.153791759,-0.165216803,0.090497456
0,6,9,2,3,0,0,0,1,436300,322.8,6544,54.77,-0.148850592,-0.151493919,0.06118005
0,6,8,2,2,0,0,0,1,436300,322.8,6544,54.77,-0.161846386,-0.16400408,0.066558421
1,7,9,2,2,0,0,0,1,436300,322.8,6544,54.77,-0.006853829,-0.600235718,0.00300824
0,10,6,2,3,0,0,0,1,1246000,743.7,21600,76.52,-0.043863369,-0.044057735,0.033288693
1,8,8,1,3,0,0,0,1,1246000,743.7,21600,76.52,-0.000625392,-0.096521941,0.000621028
1,6,8,2,3,0,0,0,1,21600,76.52,41020,113.8,-0.098452825,-0.162538336,0.040302431
0,7,8,1,3,0,0,0,1,6501,41.83,6544,54.77,-0.049887794,-0.260366325,0.054895298
0,10,7,2,3,0,0,0,1,168500,187.2,6544,54.77,-0.16948751,-0.171909123,0.130395062
1,6,6,2,3,0,0,0,1,436300,322.8,6544,54.77,-0.004156323,-0.125321347,0.001496435
1,6,7,1,3,0,0,0,1,436300,322.8,6544,54.77,-0.001230134,-0.214327062,0.00087292
0,7,7,2,3,0,0,0,1,1246000,743.7,6544,54.77,-0.125637173,-0.125979759,0.062656482
0,7,6,2,3,0,0,0,1,481100,316.8,6544,54.77,-0.108119407,-0.108605958,0.05399374
0,8,8,2,3,0,0,0,1,436300,322.8,6544,54.77,-0.16124078,-0.162848859,0.094876317
0,6,6,2,2,0,0,0,1,1246000,743.7,6544,54.77,-0.119718045,-0.119982635,0.049213681
1,8,7,1,1,0,0,0,1,436300,322.8,6544,54.77,-0.001472698,-0.214654757,0.001527984
1,9,6,2,2,0,0,0,1,1246000,743.7,6544,54.77,-0.001953352,-0.098511568,0.001160845
0,7,9,2,2,0,0,0,1,436300,322.8,6544,54.77,-0.204445978,-0.207838248,0.102078169
0,8,6,2,2,0,0,0,1,436300,322.8,6544,54.77,-0.149069261,-0.149789754,0.087755414
1,7,6,1,3,0,0,0,1,1246000,743.7,6544,54.77,-0.000432812,-0.08653222,0.000356606
1,10,7,2,2,0,0,0,1,21600,76.52,6544,54.77,-0.126913124,-0.358271822,0.096449547
1,6,6,1,2,0,0,0,1,436300,322.8,6544,54.77,-0.001054401,-0.118174696,0.000736706
0,7,9,2,3,0,0,0,1,1246000,743.7,6544,54.77,-0.162442808,-0.163347589,0.08091609
1,6,10,2,1,0,0,0,1,41020,113.8,6544,54.77,-0.065586755,-1.012347744,0.026119566
0,8,7,2,2,0,0,0,1,436300,322.8,6501,41.83,-0.175093747,-0.1763742,0.103313066
1,7,7,1,3,0,0,0,1,1246000,743.7,98610,159.3,-0.000504947,-0.015713869,0.00041604
0,6,8,1,3,0,0,0,1,436300,322.8,6544,54.77,-0.030780783,-0.032619605,0.028195174
0,7,6,2,3,0,0,0,1,168500,187.2,6544,54.77,-0.109791357,-0.111136373,0.054835142
1,7,6,1,2,0,0,0,1,41020,113.8,6544,54.77,-0.01023155,-0.134794637,0.010665411
0,7,6,2,2,0,0,0,1,436300,322.8,6501,41.83,-0.135185453,-0.135907617,0.067702171
0,8,7,1,2,0,0,0,1,436300,322.8,6544,54.77,-0.040560706,-0.041888331,0.052061579
0,7,8,2,3,0,0,0,1,168500,187.2,6544,54.77,-0.150572458,-0.154907607,0.075188706
0,8,6,2,3,0,0,0,1,436300,322.8,21600,76.52,-0.037552346,-0.038106198,0.021758758
0,7,7,0,3,0,0,0,1,481100,316.8,6544,54.77,0,-0.003589191,0
0,8,9,1,2,0,0,0,1,1246000,743.7,6501,41.83,-0.051891886,-0.053147327,0.066719264
1,8,6,2,3,0,0,0,1,1246000,743.7,6544,54.77,-0.00180666,-0.097792331,0.000931542
0,7,8,2,3,0,0,0,1,436300,322.8,6501,41.83,-0.146597909,-0.148219487,0.073379966
0,6,9,2,2,0,0,0,1,436300,322.8,6544,54.77,-0.183191673,-0.186616225,0.075326606
0,7,7,1,3,0,0,0,1,436300,322.8,21600,76.52,-0.010047439,-0.011261853,0.010668041
0,7,7,1,1,0,0,0,1,436300,322.8,6544,54.77,-0.047575425,-0.049371887,0.052355732
1,7,7,1,3,0,0,0,1,481100,316.8,6544,54.77,-0.001247263,-0.215488773,0.001077502
0,9,7,2,3,0,0,0,1,436300,322.8,41020,113.8,-0.026402879,-0.027469777,0.017523956
0,6,6,2,3,0,0,0,1,436300,322.8,98610,159.3,-0.007806905,-0.008515389,0.003008994
1,6,7,2,3,0,0,0,1,168500,187.2,6544,54.77,-0.011806239,-0.240848726,0.004520536
1,9,6,2,2,0,0,0,1,98610,159.3,6544,54.77,-0.022579088,-0.14736527,0.014668011
0,7,6,2,3,0,0,0,1,436300,322.8,6501,41.83,-0.108627169,-0.109159199,0.054390976
0,6,8,2,3,0,0,0,1,21600,76.52,6544,54.77,-0.16794911,-0.21806254,0.069074435
0,6,6,1,3,0,0,0,1,41020,113.8,6544,54.77,-0.026501948,-0.034231545,0.024298879
0,7,7,2,3,0,0,0,1,21600,76.52,6501,41.83,-0.151854293,-0.177237942,0.076041293
1,7,7,2,1,0,0,0,1,436300,322.8,6501,41.83,-0.005330713,-0.227668708,0.002339725
0,9,7,2,3,0,0,0,1,168500,187.2,6544,54.77,-0.156149531,-0.158589797,0.105976097
0,9,6,2,3,0,0,0,1,168500,187.2,6544,54.77,-0.132615842,-0.133939185,0.090011404
1,6,9,1,2,0,0,0,1,1246000,743.7,6544,54.77,-0.000595864,-0.398311425,0.000386948
0,6,7,2,3,0,0,0,1,436300,322.8,21600,76.52,-0.036574082,-0.037632304,0.014730461
0,8,8,1,1,0,0,0,1,1246000,743.7,6544,54.77,-0.060602,-0.061669119,0.077782749
0,8,7,2,3,0,0,0,1,98610,159.3,6544,54.77,-0.145663014,-0.149995759,0.085724631
1,6,7,2,2,0,0,0,1,436300,322.8,6544,54.77,-0.004849043,-0.226349878,0.001718982
0,6,8,2,3,0,0,0,1,436300,322.8,6544,54.77,-0.130968152,-0.132609971,0.053841038
1,8,6,2,2,0,0,0,1,436300,322.8,41020,113.8,-0.004987969,-0.025680146,0.002619401
1,7,7,2,2,0,0,0,1,436300,322.8,6501,41.83,-0.005330713,-0.227659078,0.002339725
1,7,7,2,3,0,0,0,1,1246000,743.7,6544,54.77,-0.00193869,-0.173068696,0.000832081
0,7,6,2,3,0,0,0,1,168500,187.2,6501,41.83,-0.110207785,-0.11155238,0.055192891
0,6,7,2,3,0,0,0,1,98610,159.3,6544,54.77,-0.119895345,-0.124440563,0.049300826
1,6,7,2,3,0,0,0,1,481100,316.8,6544,54.77,-0.004449941,-0.22663073,0.001583268
1,7,8,2,3,0,0,0,1,1246000,743.7,6544,54.77,-0.002215663,-0.285294266,0.000950956
1,7,8,1,3,0,0,0,1,436300,322.8,6544,54.77,-0.001543488,-0.359704026,0.001357876
0,7,8,2,3,0,0,0,1,436300,322.8,41020,113.8,-0.026270866,-0.028243827,0.012750641
0,8,7,2,2,0,0,0,1,168500,187.2,6544,54.77,-0.176240697,-0.179458027,0.103756094
1,7,7,2,3,0,0,0,1,21600,76.52,6544,54.77,-0.096296255,-0.327654949,0.04799872
1,7,6,1,2,0,0,0,1,436300,322.8,21600,76.52,-0.001157616,-0.039271269,0.001002739
0,6,9,2,3,0,0,0,1,41020,113.8,6501,41.83,-0.182007574,-0.22140799,0.075053191
0,6,6,2,2,0,0,0,1,41020,113.8,6544,54.77,-0.127075967,-0.134664979,0.052267331
0,8,6,2,3,0,0,0,1,436300,322.8,6501,41.83,-0.12020442,-0.12073418,0.070919407
1,8,6,2,3,0,0,0,1,21600,76.52,6544,54.77,-0.091269682,-0.217075837,0.053736176
0,6,7,2,3,0,0,0,1,168500,187.2,6544,54.77,-0.116694749,-0.119240387,0.047996282
0,9,8,1,3,0,0,0,1,21600,76.52,21600,76.52,-0.018702332,-0.080219257,0.026730878
0,9,7,2,3,0,0,0,1,481100,316.8,6544,54.77,-0.153549978,-0.154416289,0.104199624
0,10,7,2,3,0,0,0,1,41020,113.8,21600,76.52,-0.06171235,-0.075297648,0.046877233
0,8,6,1,3,0,0,0,1,168500,187.2,98610,159.3,-0.002720743,-0.005086493,0.00317829
0,6,7,1,2,0,0,0,1,436300,322.8,6544,54.77,-0.032222106,-0.033574722,0.029546309
1,9,7,2,3,0,0,0,1,436300,322.8,6544,54.77,-0.006312492,-0.227816807,0.003928142
0,9,7,2,2,0,0,0,1,21600,76.52,6544,54.77,-0.207758751,-0.235185708,0.141015407
0,8,6,2,3,0,0,0,1,1246000,743.7,6544,54.77,-0.119026112,-0.119218193,0.070009274
0,8,6,2,3,0,0,0,1,1246000,743.7,41020,113.8,-0.019787569,-0.019987472,0.011345327
0,8,6,1,3,0,0,0,1,168500,187.2,6544,54.77,-0.028911771,-0.03037524,0.037116622
0,6,6,1,3,0,0,0,1,436300,322.8,6544,54.77,-0.022236865,-0.022807926,0.02038334
1,6,6,2,3,0,0,0,1,21600,76.52,6544,54.77,-0.073839015,-0.199645169,0.030226599
1,9,7,2,3,0,0,0,1,1246000,743.7,41020,113.8,-0.00227891,-0.037450167,0.00137548
0,6,6,1,2,0,0,0,1,436300,322.8,6544,54.77,-0.027347922,-0.028097053,0.025082432
0,8,6,1,1,0,0,0,1,168500,187.2,6544,54.77,-0.045719636,-0.048202128,0.058728717
0,7,8,2,2,0,0,0,1,436300,322.8,6501,41.83,-0.181528368,-0.18367061,0.0908929
0,8,7,2,2,0,0,0,1,436300,322.8,6544,54.77,-0.174363641,-0.175644194,0.102637307
0,6,8,0,3,0,0,0,1,436300,322.8,6544,54.77,0,-0.006482799,0
0,8,7,2,3,0,0,0,1,41020,113.8,41020,113.8,-0.03112818,-0.048015398,0.017874398
0,6,6,2,3,0,0,0,1,168500,187.2,6544,54.77,-0.098509944,-0.099872924,0.040521132
1,9,7,2,3,0,0,0,1,21600,76.52,6544,54.77,-0.116689206,-0.348047902,0.079344823
0,7,6,2,3,0,0,0,1,1246000,743.7,6501,41.83,-0.107894985,-0.108087465,0.053980638
0,6,7,2,3,0,0,0,1,481100,316.8,6544,54.77,-0.113465107,-0.114347279,0.046659481
1,6,6,2,2,0,0,0,1,1246000,743.7,6544,54.77,-0.001519455,-0.097507051,0.000515931
0,6,7,2,3,0,0,0,1,481100,316.8,6501,41.83,-0.113848654,-0.114730684,0.046965441
0,7,8,2,3,0,0,0,1,481100,316.8,6544,54.77,-0.145770436,-0.147243489,0.072776432
0,8,7,2,3,0,0,0,1,481100,316.8,6544,54.77,-0.140127727,-0.140997694,0.082472825
0,7,6,1,2,0,0,0,1,1246000,743.7,6544,54.77,-0.030575415,-0.030846117,0.033586789
1,6,6,2,3,0,0,0,1,481100,316.8,6544,54.77,-0.003814235,-0.125307914,0.001357087
1,8,6,2,2,0,0,0,1,436300,322.8,6501,41.83,-0.004987969,-0.126505226,0.002619401
0,7,8,2,2,0,0,0,1,436300,322.8,6544,54.77,-0.180834968,-0.182977454,0.090299927
1,8,8,2,3,0,0,0,1,436300,322.8,6544,54.77,-0.006650679,-0.380491702,0.003547131
1,7,9,1,2,0,0,0,1,436300,322.8,6544,54.77,-0.001736424,-0.568121168,0.001504109
0,7,8,2,1,0,0,0,1,436300,322.8,6544,54.77,-0.238931118,-0.241902863,0.119349402
0,6,6,1,3,0,0,0,1,21600,76.52,6544,54.77,-0.028594496,-0.045139128,0.026232761
0,7,7,1,2,0,0,0,1,481100,316.8,6544,54.77,-0.036308371,-0.037527794,0.039935108
1,7,6,0,3,0,0,0,1,436300,322.8,6544,54.77,0,-0.120540505,0
0,8,8,2,3,0,0,0,1,481100,316.8,6544,54.77,-0.160987285,-0.162448707,0.094737512
0,7,9,2,3,0,0,0,1,21600,76.52,6544,54.77,-0.214475334,-0.296063066,0.107098291
1,7,7,2,3,0,0,0,1,41020,113.8,6544,54.77,-0.051235863,-0.281540367,0.025274801
1,8,7,2,2,0,0,0,1,436300,322.8,6544,54.77,-0.005819298,-0.227328081,0.003055967
0,7,9,2,3,0,0,0,1,168500,187.2,6501,41.83,-0.173193049,-0.180328948,0.086711007
0,7,8,2,3,0,0,0,1,41020,113.8,6544,54.77,-0.16800145,-0.189635077,0.083861418
0,8,6,2,3,0,0,0,1,168500,187.2,6544,54.77,-0.121171806,-0.122504308,0.071331846
0,7,8,2,3,0,0,0,1,436300,322.8,21600,76.52,-0.04711063,-0.048900036,0.023102184
1,6,6,1,3,0,0,0,1,436300,322.8,6544,54.77,-0.001054401,-0.118162656,0.000748217
0,7,7,2,2,0,0,0,1,41020,113.8,6544,54.77,-0.168108803,-0.182261679,0.08394729
1,6,8,1,3,0,0,0,1,436300,322.8,6544,54.77,-0.001405868,-0.359524004,0.000997623
0,6,8,2,3,0,0,0,1,481100,316.8,6544,54.77,-0.130669376,-0.132159139,0.053725634
0,6,8,1,2,0,0,0,1,1246000,743.7,41020,113.8,-0.006560772,-0.007461702,0.005626806
1,7,7,2,3,0,0,0,1,481100,316.8,6501,41.83,-0.004884885,-0.227901342,0.002155004
0,7,6,1,3,0,0,0,1,481100,316.8,6544,54.77,-0.025025628,-0.025538445,0.027517833
0,7,6,1,3,0,0,0,1,98610,159.3,6544,54.77,-0.027024252,-0.029722175,0.029716304
0,6,7,2,3,0,0,0,1,98610,159.3,6501,41.83,-0.120282853,-0.124825236,0.049616762
0,6,6,2,3,0,0,0,1,436300,322.8,6501,41.83,-0.097103143,-0.097638446,0.040059965
1,7,8,1,2,0,0,0,1,1246000,743.7,6501,41.83,-0.000577083,-0.25781018,0.00046816
0,9,6,2,3,0,0,0,1,436300,322.8,41020,113.8,-0.022193337,-0.022767263,0.014731554
0,6,8,2,2,0,0,0,1,481100,316.8,6544,54.77,-0.161626442,-0.163592201,0.066473814
0,6,7,2,2,0,0,0,1,481100,316.8,6544,54.77,-0.14078137,-0.141961629,0.057906671
0,6,6,2,3,0,0,0,1,98610,159.3,6544,54.77,-0.100375077,-0.102756075,0.041280237
0,7,7,2,2,0,0,0,1,98610,159.3,6544,54.77,-0.161806456,-0.16740257,0.080807597
0,6,6,1,3,0,0,0,1,481100,316.8,6544,54.77,-0.022174615,-0.022694115,0.020330278
0,6,8,2,2,0,0,0,1,1246000,743.7,6544,54.77,-0.160142652,-0.160909928,0.065781711
